game_year,batter,stand,p_throws,zone,pitch_type,total_pitches,total_swings,swing_percentage
2024,456781,R,L,13,SL,14,2,0.14285714285714285
2024,456781,R,L,13,ST,2,2,1.0
2024,456781,R,L,14,CH,15,5,0.3333333333333333
2024,456781,R,L,14,CU,5,2,0.4
2024,456781,R,L,14,FC,2,1,0.5
2024,456781,R,L,14,FF,7,5,0.7142857142857143
2024,456781,R,L,14,FS,3,0,0.0
2024,456781,R,L,14,SI,12,4,0.3333333333333333
2024,456781,R,L,14,SL,13,2,0.15384615384615385
2024,456781,R,L,14,ST,1,0,0.0
2024,456781,R,R,1,CU,2,2,1.0
2024,456781,R,R,1,FC,1,1,1.0
2024,456781,R,R,1,FF,13,9,0.6923076923076923
2024,456781,R,R,1,FS,1,0,0.0
2024,456781,R,R,1,SI,8,4,0.5
2024,456781,R,R,1,SL,9,6,0.6666666666666666
2024,456781,R,R,1,ST,1,1,1.0
2024,456781,R,R,2,CU,2,1,0.5
2024,456781,R,R,2,FC,2,1,0.5
2024,456781,R,R,2,FF,23,15,0.6521739130434783
2024,456781,R,R,2,SI,8,6,0.75
2024,456781,R,R,2,SL,4,2,0.5
2024,456781,R,R,2,ST,2,2,1.0
2024,456781,R,R,3,CU,4,2,0.5
2024,456781,R,R,3,FA,1,1,1.0
2024,456781,R,R,3,FC,3,2,0.6666666666666666
2024,456781,R,R,3,FF,17,8,0.47058823529411764
2024,456781,R,R,3,SI,4,2,0.5
2024,456781,R,R,3,SL,6,3,0.5
2024,456781,R,R,3,ST,3,0,0.0
2024,456781,R,R,4,CH,1,1,1.0
2024,456781,R,R,4,CU,2,2,1.0
2024,456781,R,R,4,FC,3,1,0.3333333333333333
2024,456781,R,R,4,FF,18,13,0.7222222222222222
2024,456781,R,R,4,FS,1,1,1.0
2024,456781,R,R,4,SI,10,4,0.4
2024,456781,R,R,4,SL,6,3,0.5
2024,456781,R,R,4,ST,2,2,1.0
2024,456781,R,R,5,CU,4,2,0.5
2024,456781,R,R,5,FC,10,8,0.8
2024,456781,R,R,5,FF,14,9,0.6428571428571429
2024,456781,R,R,5,FS,1,1,1.0
2024,456781,R,R,5,SI,19,9,0.47368421052631576
2024,456781,R,R,5,SL,15,15,1.0
2024,456781,R,R,5,ST,2,1,0.5
2024,456781,R,R,5,SV,1,0,0.0
2024,456781,R,R,6,CH,1,0,0.0
2024,456781,R,R,6,CU,2,2,1.0
2024,456781,R,R,6,FC,9,5,0.5555555555555556
2024,456781,R,R,6,FF,24,19,0.7916666666666666
2024,456781,R,R,6,FS,1,1,1.0
2024,456781,R,R,6,SI,16,7,0.4375
2024,456781,R,R,6,SL,18,11,0.6111111111111112
2024,456781,R,R,6,ST,5,4,0.8
2024,456781,R,R,7,CH,3,3,1.0
2024,456781,R,R,7,FC,1,1,1.0
2024,456781,R,R,7,FF,8,5,0.625
2024,456781,R,R,7,FS,3,3,1.0
2024,456781,R,R,7,KC,1,1,1.0
2024,456781,R,R,7,SI,8,7,0.875
2024,456781,R,R,7,SL,1,0,0.0
2024,456781,R,R,8,CU,1,1,1.0
2024,456781,R,R,8,FA,1,1,1.0
2024,456781,R,R,8,FF,9,2,0.2222222222222222
2024,456781,R,R,8,FS,1,1,1.0
2024,456781,R,R,8,KC,1,1,1.0
2024,456781,R,R,8,SI,12,6,0.5
2024,456781,R,R,8,SL,11,8,0.7272727272727273
2024,456781,R,R,8,ST,2,2,1.0
2024,456781,R,R,9,CU,3,3,1.0
2024,456781,R,R,9,FA,1,0,0.0
2024,456781,R,R,9,FC,1,0,0.0
2024,456781,R,R,9,FF,13,5,0.38461538461538464
2024,456781,R,R,9,SI,4,0,0.0
2024,456781,R,R,9,SL,19,17,0.8947368421052632
2024,456781,R,R,9,ST,6,4,0.6666666666666666
2024,456781,R,R,11,CU,2,0,0.0
2024,456781,R,R,11,EP,1,1,1.0
2024,456781,R,R,11,FC,5,2,0.4
2024,456781,R,R,11,FF,32,12,0.375
2024,456781,R,R,11,FS,3,1,0.3333333333333333
2024,456781,R,R,11,KC,1,0,0.0
2024,456781,R,R,11,SI,17,6,0.35294117647058826
2024,456781,R,R,11,SL,12,2,0.16666666666666666
2024,456781,R,R,11,ST,4,1,0.25
2024,456781,R,R,11,SV,1,0,0.0
2024,456781,R,R,12,CU,4,1,0.25
2024,456781,R,R,12,FC,9,5,0.5555555555555556
2024,456781,R,R,12,FF,38,12,0.3157894736842105
2024,456781,R,R,12,SI,13,1,0.07692307692307693
2024,456781,R,R,12,SL,6,3,0.5
2024,456781,R,R,12,ST,3,2,0.6666666666666666
2024,456781,R,R,13,CH,2,2,1.0
2024,456781,R,R,13,EP,1,1,1.0
2024,456781,R,R,13,FC,1,0,0.0
2024,456781,R,R,13,FF,4,1,0.25
2024,456781,R,R,13,FS,2,1,0.5
2024,456781,R,R,13,SC,1,1,1.0
2024,456781,R,R,13,SI,4,2,0.5
2024,456781,R,R,13,SL,5,2,0.4
2024,456781,R,R,13,ST,2,0,0.0
2024,456781,R,R,14,CH,3,1,0.3333333333333333
2024,456781,R,R,14,CU,15,4,0.26666666666666666
2024,456781,R,R,14,FA,1,1,1.0
2024,456781,R,R,14,FC,13,4,0.3076923076923077
2024,456781,R,R,14,FF,24,1,0.041666666666666664
2024,456781,R,R,14,FS,5,2,0.4
2024,456781,R,R,14,KC,8,6,0.75
2024,456781,R,R,14,SC,1,0,0.0
2024,456781,R,R,14,SI,17,2,0.11764705882352941
2024,456781,R,R,14,SL,75,23,0.30666666666666664
2024,456781,R,R,14,ST,28,10,0.35714285714285715
2024,456781,R,R,14,SV,1,0,0.0
2024,457705,R,L,1,CH,1,1,1.0
2024,457705,R,L,1,CU,1,1,1.0
2024,457705,R,L,1,FC,2,1,0.5
2024,457705,R,L,1,FF,10,3,0.3
2024,457705,R,L,1,SI,9,5,0.5555555555555556
2024,457705,R,L,2,CH,2,1,0.5
2024,457705,R,L,2,CU,1,0,0.0
2024,457705,R,L,2,FC,4,4,1.0
2024,457705,R,L,2,FF,20,17,0.85
2024,457705,R,L,2,KC,1,0,0.0
2024,457705,R,L,2,SI,8,2,0.25
2024,457705,R,L,2,SL,5,5,1.0
2024,457705,R,L,3,CH,1,1,1.0
2024,457705,R,L,3,CU,1,0,0.0
2024,457705,R,L,3,FC,2,2,1.0
2024,457705,R,L,3,FF,12,9,0.75
2024,457705,R,L,3,FS,1,0,0.0
2024,457705,R,L,3,SI,4,4,1.0
2024,457705,R,L,3,SL,3,2,0.6666666666666666
2024,457705,R,L,3,ST,1,0,0.0
2024,457705,R,L,4,FC,3,0,0.0
2024,457705,R,L,4,FF,12,8,0.6666666666666666
2024,457705,R,L,4,SI,5,1,0.2
2024,457705,R,L,4,SL,2,2,1.0
2024,457705,R,L,4,ST,2,1,0.5
2024,457705,R,L,5,CH,3,2,0.6666666666666666
2024,457705,R,L,5,CU,2,2,1.0
2024,457705,R,L,5,FC,3,3,1.0
2024,457705,R,L,5,FF,21,16,0.7619047619047619
2024,457705,R,L,5,FS,1,1,1.0
2024,457705,R,L,5,SI,16,13,0.8125
2024,457705,R,L,5,SL,4,3,0.75
2024,457705,R,L,5,ST,1,0,0.0
2024,457705,R,L,6,CH,10,8,0.8
2024,457705,R,L,6,CU,1,1,1.0
2024,457705,R,L,6,FC,2,2,1.0
2024,457705,R,L,6,FF,13,10,0.7692307692307693
2024,457705,R,L,6,SI,10,7,0.7
2024,457705,R,L,6,SL,4,4,1.0
2024,457705,R,L,6,ST,1,1,1.0
2024,457705,R,L,7,CH,5,2,0.4
2024,457705,R,L,7,CU,5,5,1.0
2024,457705,R,L,7,FF,5,2,0.4
2024,457705,R,L,7,SI,9,5,0.5555555555555556
2024,457705,R,L,7,SL,7,4,0.5714285714285714
2024,457705,R,L,7,ST,1,0,0.0
2024,457705,R,L,8,CH,11,8,0.7272727272727273
2024,457705,R,L,8,CU,3,2,0.6666666666666666
2024,457705,R,L,8,FC,2,1,0.5
2024,457705,R,L,8,FF,7,2,0.2857142857142857
2024,457705,R,L,8,FS,1,1,1.0
2024,457705,R,L,8,KC,1,1,1.0
2024,457705,R,L,8,SI,10,3,0.3
2024,457705,R,L,8,SL,9,6,0.6666666666666666
2024,457705,R,L,8,ST,1,1,1.0
2024,457705,R,L,9,CH,10,9,0.9
2024,457705,R,L,9,CU,4,3,0.75
2024,457705,R,L,9,FC,1,1,1.0
2024,457705,R,L,9,FF,3,2,0.6666666666666666
2024,457705,R,L,9,FS,2,1,0.5
2024,457705,R,L,9,KC,2,1,0.5
2024,457705,R,L,9,SI,7,5,0.7142857142857143
2024,457705,R,L,9,SL,6,3,0.5
2024,457705,R,L,11,FC,3,0,0.0
2024,457705,R,L,11,FF,24,5,0.20833333333333334
2024,457705,R,L,11,SI,6,0,0.0
2024,457705,R,L,11,SL,5,1,0.2
2024,457705,R,L,11,ST,1,0,0.0
2024,457705,R,L,12,CH,4,1,0.25
2024,457705,R,L,12,CU,1,0,0.0
2024,457705,R,L,12,FC,4,0,0.0
2024,457705,R,L,12,FF,35,5,0.14285714285714285
2024,457705,R,L,12,SI,11,2,0.18181818181818182
2024,457705,R,L,12,SL,7,1,0.14285714285714285
2024,457705,R,L,12,ST,2,0,0.0
2024,457705,R,L,13,CH,12,0,0.0
2024,457705,R,L,13,CU,10,0,0.0
2024,457705,R,L,13,FC,8,2,0.25
2024,457705,R,L,13,FF,19,2,0.10526315789473684
2024,457705,R,L,13,KC,3,0,0.0
2024,457705,R,L,13,SI,10,3,0.3
2024,457705,R,L,13,SL,50,12,0.24
2024,457705,R,L,13,ST,3,0,0.0
2024,457705,R,L,14,CH,33,9,0.2727272727272727
2024,457705,R,L,14,CU,5,1,0.2
2024,457705,R,L,14,FF,7,0,0.0
2024,457705,R,L,14,FS,1,0,0.0
2024,457705,R,L,14,KC,2,1,0.5
2024,457705,R,L,14,SI,7,1,0.14285714285714285
2024,457705,R,L,14,SL,10,3,0.3
2024,457705,R,R,1,CH,2,2,1.0
2024,457705,R,R,1,CU,4,2,0.5
2024,457705,R,R,1,FC,1,0,0.0
2024,457705,R,R,1,FF,29,19,0.6551724137931034
2024,457705,R,R,1,SI,21,17,0.8095238095238095
2024,457705,R,R,1,SL,7,2,0.2857142857142857
2024,457705,R,R,1,ST,3,2,0.6666666666666666
2024,457705,R,R,2,CH,1,1,1.0
2024,457705,R,R,2,CU,6,4,0.6666666666666666
2024,457705,R,R,2,FC,7,3,0.42857142857142855
2024,457705,R,R,2,FF,35,29,0.8285714285714286
2024,457705,R,R,2,SI,26,18,0.6923076923076923
2024,457705,R,R,2,SL,11,7,0.6363636363636364
2024,457705,R,R,2,ST,4,1,0.25
2024,457705,R,R,3,CU,3,1,0.3333333333333333
2024,457705,R,R,3,FC,3,2,0.6666666666666666
2024,457705,R,R,3,FF,25,16,0.64
2024,457705,R,R,3,SI,12,5,0.4166666666666667
2024,457705,R,R,3,SL,8,4,0.5
2024,457705,R,R,3,ST,3,1,0.3333333333333333
2024,457705,R,R,4,CH,4,4,1.0
2024,457705,R,R,4,CU,3,2,0.6666666666666666
2024,457705,R,R,4,FC,1,1,1.0
2024,457705,R,R,4,FF,22,13,0.5909090909090909
2024,457705,R,R,4,KC,1,0,0.0
2024,457705,R,R,4,SI,19,16,0.8421052631578947
2024,457705,R,R,4,SL,12,8,0.6666666666666666
2024,457705,R,R,4,ST,5,4,0.8
2024,457705,R,R,4,SV,1,1,1.0
2024,457705,R,R,5,CH,4,4,1.0
2024,457705,R,R,5,CU,5,5,1.0
2024,457705,R,R,5,FC,15,9,0.6
2024,457705,R,R,5,FF,39,35,0.8974358974358975
2024,457705,R,R,5,FS,2,2,1.0
2024,457705,R,R,5,KC,2,2,1.0
2024,457705,R,R,5,SI,31,26,0.8387096774193549
2024,457705,R,R,5,SL,18,12,0.6666666666666666
2024,457705,R,R,5,ST,12,9,0.75
2024,457705,R,R,6,CH,3,3,1.0
2024,457705,R,R,6,CU,7,6,0.8571428571428571
2024,457705,R,R,6,FC,16,11,0.6875
2024,457705,R,R,6,FF,44,32,0.7272727272727273
2024,457705,R,R,6,FS,1,1,1.0
2024,457705,R,R,6,SI,25,14,0.56
2024,457705,R,R,6,SL,19,13,0.6842105263157895
2024,457705,R,R,6,ST,6,6,1.0
2024,457705,R,R,6,SV,1,1,1.0
2024,457705,R,R,7,CH,8,5,0.625
2024,457705,R,R,7,CU,2,2,1.0
2024,457705,R,R,7,FF,12,3,0.25
2024,457705,R,R,7,KC,1,1,1.0
2024,457705,R,R,7,SI,28,14,0.5
2024,457705,R,R,7,SL,13,6,0.46153846153846156
2024,457705,R,R,7,ST,6,2,0.3333333333333333
2024,457705,R,R,8,CH,9,5,0.5555555555555556
2024,457705,R,R,8,CU,5,4,0.8
2024,457705,R,R,8,FC,6,2,0.3333333333333333
2024,457705,R,R,8,FF,12,6,0.5
2024,457705,R,R,8,FS,5,5,1.0
2024,457705,R,R,8,KC,5,5,1.0
2024,457705,R,R,8,SI,33,19,0.5757575757575758
2024,457705,R,R,8,SL,27,16,0.5925925925925926
2024,457705,R,R,8,ST,8,4,0.5
2024,457705,R,R,8,SV,2,1,0.5
2024,457705,R,R,9,CH,7,5,0.7142857142857143
2024,457705,R,R,9,CU,6,4,0.6666666666666666
2024,457705,R,R,9,FC,8,5,0.625
2024,457705,R,R,9,FF,26,11,0.4230769230769231
2024,457705,R,R,9,SI,28,11,0.39285714285714285
2024,457705,R,R,9,SL,25,14,0.56
2024,457705,R,R,9,ST,16,12,0.75
2024,457705,R,R,11,CH,6,2,0.3333333333333333
2024,457705,R,R,11,CU,4,1,0.25
2024,457705,R,R,11,FC,8,1,0.125
2024,457705,R,R,11,FF,52,14,0.2692307692307692
2024,457705,R,R,11,FS,1,0,0.0
2024,457705,R,R,11,KC,2,0,0.0
2024,457705,R,R,11,SI,46,9,0.1956521739130435
2024,457705,R,R,11,SL,14,1,0.07142857142857142
2024,457705,R,R,11,ST,11,0,0.0
2024,457705,R,R,12,CH,3,1,0.3333333333333333
2024,457705,R,R,12,CU,2,1,0.5
2024,457705,R,R,12,FC,9,3,0.3333333333333333
2024,457705,R,R,12,FF,52,9,0.17307692307692307
2024,457705,R,R,12,FS,2,1,0.5
2024,457705,R,R,12,SI,15,0,0.0
2024,457705,R,R,12,SL,6,0,0.0
2024,457705,R,R,12,ST,6,4,0.6666666666666666
2024,457705,R,R,12,SV,1,0,0.0
2024,457705,R,R,13,CH,12,2,0.16666666666666666
2024,457705,R,R,13,CU,8,2,0.25
2024,457705,R,R,13,FC,2,0,0.0
2024,457705,R,R,13,FF,15,1,0.06666666666666667
2024,457705,R,R,13,FS,4,0,0.0
2024,457705,R,R,13,KC,3,0,0.0
2024,457705,R,R,13,SI,51,11,0.21568627450980393
2024,457705,R,R,13,SL,20,3,0.15
2024,457705,R,R,13,ST,4,1,0.25
2024,457705,R,R,14,CH,21,8,0.38095238095238093
2024,457705,R,R,14,CU,28,8,0.2857142857142857
2024,457705,R,R,14,FC,45,3,0.06666666666666667
2024,457705,R,R,14,FF,59,12,0.2033898305084746
2024,457705,R,R,14,FS,23,2,0.08695652173913043
2024,457705,R,R,14,KC,13,4,0.3076923076923077
2024,457705,R,R,14,SI,50,1,0.02
2024,457705,R,R,14,SL,139,23,0.16546762589928057
2024,457705,R,R,14,ST,68,10,0.14705882352941177
2024,457705,R,R,14,SV,5,0,0.0
2024,457759,R,L,1,FC,3,2,0.6666666666666666
2024,457759,R,L,1,FF,11,8,0.7272727272727273
2024,457759,R,L,1,SI,2,1,0.5
2024,457759,R,L,1,SL,1,0,0.0
2024,457759,R,L,1,ST,1,1,1.0
2024,457759,R,L,2,CH,1,1,1.0
2024,457759,R,L,2,CU,3,1,0.3333333333333333
2024,457759,R,L,2,FC,2,2,1.0
2024,457759,R,L,2,FF,17,11,0.6470588235294118
2024,457759,R,L,2,SI,5,3,0.6
2024,457759,R,L,2,SL,1,1,1.0
2024,457759,R,L,3,CH,2,1,0.5
2024,457759,R,L,3,CU,3,0,0.0
2024,457759,R,L,3,FC,1,1,1.0
2024,457759,R,L,3,FF,28,18,0.6428571428571429
2024,457759,R,L,3,SI,5,4,0.8
2024,457759,R,L,3,SL,1,1,1.0
2024,457759,R,L,4,CU,1,1,1.0
2024,457759,R,L,4,FC,5,5,1.0
2024,457759,R,L,4,FF,15,12,0.8
2024,457759,R,L,4,SI,9,5,0.5555555555555556
2024,457759,R,L,4,SL,3,3,1.0
2024,457759,R,L,5,CH,1,0,0.0
2024,457759,R,L,5,CU,1,0,0.0
2024,457759,R,L,5,FC,3,3,1.0
2024,457759,R,L,5,FF,31,22,0.7096774193548387
2024,457759,R,L,5,SI,9,7,0.7777777777777778
2024,457759,R,L,5,SL,9,8,0.8888888888888888
2024,457759,R,L,6,CH,9,7,0.7777777777777778
2024,457759,R,L,6,CU,3,3,1.0
2024,457759,R,L,6,FC,1,0,0.0
2024,457759,R,L,6,FF,23,18,0.782608695652174
2024,457759,R,L,6,SI,9,7,0.7777777777777778
2024,457759,R,L,6,SL,6,4,0.6666666666666666
2024,457759,R,L,6,ST,1,1,1.0
2024,457759,R,L,7,CU,2,2,1.0
2024,457759,R,L,7,FC,5,3,0.6
2024,457759,R,L,7,FF,7,3,0.42857142857142855
2024,457759,R,L,7,SI,2,0,0.0
2024,457759,R,L,7,SL,8,5,0.625
2024,457759,R,L,8,CH,6,4,0.6666666666666666
2024,457759,R,L,8,CU,1,1,1.0
2024,457759,R,L,8,FC,3,1,0.3333333333333333
2024,457759,R,L,8,FF,18,9,0.5
2024,457759,R,L,8,SI,9,3,0.3333333333333333
2024,457759,R,L,8,SL,5,3,0.6
2024,457759,R,L,8,ST,3,3,1.0
2024,457759,R,L,9,CH,10,8,0.8
2024,457759,R,L,9,CU,1,1,1.0
2024,457759,R,L,9,FC,2,1,0.5
2024,457759,R,L,9,FF,10,2,0.2
2024,457759,R,L,9,SI,7,1,0.14285714285714285
2024,457759,R,L,9,SL,5,5,1.0
2024,457759,R,L,11,CU,1,0,0.0
2024,457759,R,L,11,FC,4,4,1.0
2024,457759,R,L,11,FF,32,10,0.3125
2024,457759,R,L,11,SI,1,0,0.0
2024,457759,R,L,11,SL,3,1,0.3333333333333333
2024,457759,R,L,12,CH,13,2,0.15384615384615385
2024,457759,R,L,12,CU,5,1,0.2
2024,457759,R,L,12,FC,12,2,0.16666666666666666
2024,457759,R,L,12,FF,76,14,0.18421052631578946
2024,457759,R,L,12,KC,1,0,0.0
2024,457759,R,L,12,SI,19,4,0.21052631578947367
2024,457759,R,L,12,SL,7,2,0.2857142857142857
2024,457759,R,L,12,ST,1,0,0.0
2024,457759,R,L,13,CH,9,2,0.2222222222222222
2024,457759,R,L,13,CU,16,10,0.625
2024,457759,R,L,13,FC,10,6,0.6
2024,457759,R,L,13,FF,13,1,0.07692307692307693
2024,457759,R,L,13,KC,3,2,0.6666666666666666
2024,457759,R,L,13,SI,7,1,0.14285714285714285
2024,457759,R,L,13,SL,30,13,0.43333333333333335
2024,457759,R,L,13,ST,3,2,0.6666666666666666
2024,457759,R,L,14,CH,27,10,0.37037037037037035
2024,457759,R,L,14,CU,8,3,0.375
2024,457759,R,L,14,FC,2,0,0.0
2024,457759,R,L,14,FF,15,1,0.06666666666666667
2024,457759,R,L,14,KC,2,2,1.0
2024,457759,R,L,14,SI,15,5,0.3333333333333333
2024,457759,R,L,14,SL,8,3,0.375
2024,457759,R,L,14,ST,1,0,0.0
2024,457759,R,L,14,SV,2,0,0.0
2024,457759,R,R,1,CH,1,1,1.0
2024,457759,R,R,1,CU,1,0,0.0
2024,457759,R,R,1,FC,2,1,0.5
2024,457759,R,R,1,FF,25,13,0.52
2024,457759,R,R,1,SI,23,15,0.6521739130434783
2024,457759,R,R,1,SL,4,2,0.5
2024,457759,R,R,1,ST,2,0,0.0
2024,457759,R,R,2,CH,1,1,1.0
2024,457759,R,R,2,FC,9,6,0.6666666666666666
2024,457759,R,R,2,FF,54,41,0.7592592592592593
2024,457759,R,R,2,SI,19,9,0.47368421052631576
2024,457759,R,R,2,SL,8,4,0.5
2024,457759,R,R,3,CH,1,0,0.0
2024,457759,R,R,3,FC,11,7,0.6363636363636364
2024,457759,R,R,3,FF,59,41,0.6949152542372882
2024,457759,R,R,3,FS,1,0,0.0
2024,457759,R,R,3,SI,18,6,0.3333333333333333
2024,457759,R,R,3,SL,6,3,0.5
2024,457759,R,R,3,ST,3,2,0.6666666666666666
2024,457759,R,R,4,CH,5,5,1.0
2024,457759,R,R,4,CU,1,1,1.0
2024,457759,R,R,4,FC,5,4,0.8
2024,457759,R,R,4,FF,22,21,0.9545454545454546
2024,457759,R,R,4,FS,3,3,1.0
2024,457759,R,R,4,KC,1,0,0.0
2024,457759,R,R,4,SI,36,31,0.8611111111111112
2024,457759,R,R,4,SL,7,3,0.42857142857142855
2024,457759,R,R,4,ST,4,3,0.75
2024,457759,R,R,5,CH,1,1,1.0
2024,457759,R,R,5,CU,3,2,0.6666666666666666
2024,457759,R,R,5,FC,7,4,0.5714285714285714
2024,457759,R,R,5,FF,49,38,0.7755102040816326
2024,457759,R,R,5,FS,2,2,1.0
2024,457759,R,R,5,SI,34,27,0.7941176470588235
2024,457759,R,R,5,SL,19,17,0.8947368421052632
2024,457759,R,R,5,ST,7,6,0.8571428571428571
2024,457759,R,R,6,CH,5,4,0.8
2024,457759,R,R,6,CU,3,1,0.3333333333333333
2024,457759,R,R,6,FC,12,9,0.75
2024,457759,R,R,6,FF,62,38,0.6129032258064516
2024,457759,R,R,6,FS,1,1,1.0
2024,457759,R,R,6,KC,5,3,0.6
2024,457759,R,R,6,KN,1,0,0.0
2024,457759,R,R,6,SI,38,12,0.3157894736842105
2024,457759,R,R,6,SL,17,16,0.9411764705882353
2024,457759,R,R,6,ST,11,11,1.0
2024,457759,R,R,7,CH,4,4,1.0
2024,457759,R,R,7,CU,2,1,0.5
2024,457759,R,R,7,FF,7,5,0.7142857142857143
2024,457759,R,R,7,FS,4,2,0.5
2024,457759,R,R,7,SI,27,23,0.8518518518518519
2024,457759,R,R,7,SL,3,3,1.0
2024,457759,R,R,7,ST,1,0,0.0
2024,457759,R,R,7,SV,1,0,0.0
2024,457759,R,R,8,CH,8,8,1.0
2024,457759,R,R,8,CU,4,2,0.5
2024,457759,R,R,8,FC,7,4,0.5714285714285714
2024,457759,R,R,8,FF,26,11,0.4230769230769231
2024,457759,R,R,8,FS,2,2,1.0
2024,457759,R,R,8,KC,4,4,1.0
2024,457759,R,R,8,SI,28,11,0.39285714285714285
2024,457759,R,R,8,SL,11,7,0.6363636363636364
2024,457759,R,R,8,ST,6,5,0.8333333333333334
2024,457759,R,R,9,CH,5,4,0.8
2024,457759,R,R,9,CU,2,2,1.0
2024,457759,R,R,9,FC,16,10,0.625
2024,457759,R,R,9,FF,35,12,0.34285714285714286
2024,457759,R,R,9,FS,1,0,0.0
2024,457759,R,R,9,KC,1,1,1.0
2024,457759,R,R,9,SI,22,6,0.2727272727272727
2024,457759,R,R,9,SL,31,25,0.8064516129032258
2024,457759,R,R,9,ST,9,8,0.8888888888888888
2024,457759,R,R,11,CH,7,5,0.7142857142857143
2024,457759,R,R,11,CU,4,0,0.0
2024,457759,R,R,11,FC,8,3,0.375
2024,457759,R,R,11,FF,74,25,0.33783783783783783
2024,457759,R,R,11,SI,36,9,0.25
2024,457759,R,R,11,SL,11,0,0.0
2024,457759,R,R,11,ST,3,0,0.0
2024,457759,R,R,12,CU,4,1,0.25
2024,457759,R,R,12,FC,16,9,0.5625
2024,457759,R,R,12,FF,118,30,0.2542372881355932
2024,457759,R,R,12,KC,1,0,0.0
2024,457759,R,R,12,SI,21,3,0.14285714285714285
2024,457759,R,R,12,SL,14,1,0.07142857142857142
2024,457759,R,R,12,ST,6,2,0.3333333333333333
2024,457759,R,R,13,CH,13,8,0.6153846153846154
2024,457759,R,R,13,CU,2,1,0.5
2024,457759,R,R,13,FC,3,1,0.3333333333333333
2024,457759,R,R,13,FF,6,1,0.16666666666666666
2024,457759,R,R,13,FS,2,2,1.0
2024,457759,R,R,13,KC,2,1,0.5
2024,457759,R,R,13,SI,25,11,0.44
2024,457759,R,R,13,SL,4,2,0.5
2024,457759,R,R,13,ST,4,1,0.25
2024,457759,R,R,14,CH,17,8,0.47058823529411764
2024,457759,R,R,14,CU,23,4,0.17391304347826086
2024,457759,R,R,14,FC,43,10,0.23255813953488372
2024,457759,R,R,14,FF,103,7,0.06796116504854369
2024,457759,R,R,14,FS,13,3,0.23076923076923078
2024,457759,R,R,14,KC,15,5,0.3333333333333333
2024,457759,R,R,14,SI,60,3,0.05
2024,457759,R,R,14,SL,138,40,0.2898550724637681
2024,457759,R,R,14,ST,55,11,0.2
2024,457759,R,R,14,SV,5,2,0.4
2024,458015,L,R,5,FF,1,1,1.0
2024,462101,R,R,3,SL,1,0,0.0
2024,462101,R,R,6,FF,1,1,1.0
2024,462101,R,R,6,SL,2,2,1.0
2024,462101,R,R,11,FF,1,0,0.0
2024,467055,L,R,2,SL,1,1,1.0
2024,467055,L,R,5,FF,2,2,1.0
2024,467055,L,R,6,FC,1,1,1.0
2024,467055,L,R,6,SL,1,1,1.0
2024,467055,L,R,8,CH,1,1,1.0
2024,467055,L,R,8,FF,1,1,1.0
2024,467055,L,R,9,FC,1,1,1.0
2024,467055,L,R,9,ST,2,2,1.0
2024,467055,L,R,11,FF,3,2,0.6666666666666666
2024,467055,L,R,12,FC,2,1,0.5
2024,467055,L,R,13,ST,1,0,0.0
2024,467055,L,R,14,FC,1,1,1.0
2024,467055,L,R,14,SL,1,1,1.0
2024,467793,L,R,1,CH,5,3,0.6
2024,467793,L,R,1,CU,3,1,0.3333333333333333
2024,467793,L,R,1,FC,7,4,0.5714285714285714
2024,467793,L,R,1,FF,35,25,0.7142857142857143
2024,467793,L,R,1,FS,7,5,0.7142857142857143
2024,467793,L,R,1,KC,1,0,0.0
2024,467793,L,R,1,SI,8,5,0.625
2024,467793,L,R,1,SL,7,5,0.7142857142857143
2024,467793,L,R,1,ST,1,0,0.0
2024,467793,L,R,2,CH,3,2,0.6666666666666666
2024,467793,L,R,2,CU,2,0,0.0
2024,467793,L,R,2,FC,14,11,0.7857142857142857
2024,467793,L,R,2,FF,50,42,0.84
2024,467793,L,R,2,FS,1,1,1.0
2024,467793,L,R,2,KC,1,0,0.0
2024,467793,L,R,2,SI,3,2,0.6666666666666666
2024,467793,L,R,2,SL,12,4,0.3333333333333333
2024,467793,L,R,3,CH,1,0,0.0
2024,467793,L,R,3,FC,14,11,0.7857142857142857
2024,467793,L,R,3,FF,25,12,0.48
2024,467793,L,R,3,SI,6,0,0.0
2024,467793,L,R,3,SL,5,2,0.4
2024,467793,L,R,4,CH,13,12,0.9230769230769231
2024,467793,L,R,4,CU,9,4,0.4444444444444444
2024,467793,L,R,4,FC,9,5,0.5555555555555556
2024,467793,L,R,4,FF,29,24,0.8275862068965517
2024,467793,L,R,4,FS,13,8,0.6153846153846154
2024,467793,L,R,4,KC,1,0,0.0
2024,467793,L,R,4,SI,17,15,0.8823529411764706
2024,467793,L,R,4,SL,20,11,0.55
2024,467793,L,R,4,ST,6,4,0.6666666666666666
2024,467793,L,R,4,SV,1,0,0.0
2024,467793,L,R,5,CH,13,7,0.5384615384615384
2024,467793,L,R,5,CU,9,5,0.5555555555555556
2024,467793,L,R,5,FC,19,16,0.8421052631578947
2024,467793,L,R,5,FF,47,41,0.8723404255319149
2024,467793,L,R,5,FS,7,4,0.5714285714285714
2024,467793,L,R,5,KC,3,2,0.6666666666666666
2024,467793,L,R,5,SI,13,7,0.5384615384615384
2024,467793,L,R,5,SL,16,12,0.75
2024,467793,L,R,5,ST,4,2,0.5
2024,467793,L,R,5,SV,1,0,0.0
